dataset,model,classes_subset,seed,method,nb_concepts,interpretation,prompt_type,specification,time,score,num_correct,num_valid,num_expected
E,B,"[0, 1, 2, 3, 4, 5]",0,baseline,6,,B1,old_consim,2026-07-14T15:51:55.192259,0.2,4,20,20
E,B,"[0, 1, 2, 3, 4, 5]",0,PCA,18,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.13333333333333333,2,15,20
E,B,"[0, 1, 2, 3, 4, 5]",8,baseline,18,topk,AB2,old_consim,2026-07-14T15:51:55.192259,0.2,4,20,20
E,B,"[0, 1, 2, 3, 4, 5]",3,NeuronsAs,,topk,C1,old_consim,2026-07-14T15:51:55.192259,,0,9,20
E,B,"[0, 1, 2, 3, 4, 5]",1,ClassesAs,6,,AC2,old_consim,2026-07-14T15:51:55.192259,0.3,6,20,20
E,B,"[0, 1, 2, 3, 4, 5]",0,PCA,18,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.3,6,20,20
E,B,"[0, 1, 2, 3, 4, 5]",8,baseline,18,topk,B2,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
E,B,"[0, 1, 2, 3, 4, 5]",1,ClassesAs,6,,C2,old_consim,2026-07-14T15:51:55.192259,0.3,6,20,20
E,B,"[0, 1, 2, 3, 4, 5]",3,NeuronsAs,,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.25,5,20,20
E,B,"[0, 1, 2, 3, 4, 5]",6,SemiNMF,18,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.4,8,20,20
E,B,"[0, 1, 2, 3, 4, 5]",8,BatchTopKSAE,18,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.4,4,10,10
E,B,"[0, 1, 2, 3, 4, 5]",1,baseline,6,,AB2,old_consim,2026-07-14T15:51:55.192259,0.1,2,20,20
E,B,"[0, 1, 2, 3, 4, 5]",6,SemiNMF,18,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.6,12,20,20
E,B,"[0, 1, 2, 3, 4, 5]",3,NeuronsAs,,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",8,BatchTopKSAE,18,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.4,4,10,10
E,B,"[0, 1, 2, 3, 4, 5]",1,baseline,6,,B2,old_consim,2026-07-14T15:51:55.192259,0.3,6,20,20
E,B,"[0, 1, 2, 3, 4, 5]",8,BatchTopKSAE,18,topk,AC1,old_consim,2026-07-14T15:51:55.192259,,0,0,10
E,B,"[0, 1, 2, 3, 4, 5]",3,NeuronsAs,,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.35,7,20,20
E,B,"[0, 1, 2, 3, 4, 5]",1,ClassesAs,6,,AC3,old_consim,2026-07-14T15:51:55.192259,0.35,7,20,20
E,B,"[0, 1, 2, 3, 4, 5]",8,BatchTopKSAE,18,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.3,3,10,10
E,B,"[0, 1, 2, 3, 4, 5]",1,ClassesAs,6,,C3,old_consim,2026-07-14T15:51:55.192259,0.3,6,20,20
E,B,"[0, 1, 2, 3, 4, 5]",5,SVD,18,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.0,0,20,20
E,B,"[0, 1, 2, 3, 4, 5]",3,NeuronsAs,,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",0,PCA,18,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.13333333333333333,2,15,20
E,B,"[0, 1, 2, 3, 4, 5]",8,BatchTopKSAE,18,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.4,4,10,10
E,B,"[0, 1, 2, 3, 4, 5]",1,ClassesAs,6,,AC1,old_consim,2026-07-14T15:51:55.192259,0.3,6,20,20
E,B,"[0, 1, 2, 3, 4, 5]",5,SVD,18,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.55,11,20,20
E,B,"[0, 1, 2, 3, 4, 5]",3,baseline,,topk,AB2,old_consim,2026-07-14T15:51:55.192259,0.35,7,20,20
E,B,"[0, 1, 2, 3, 4, 5]",0,PCA,18,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.35,7,20,20
E,B,"[0, 1, 2, 3, 4, 5]",8,BatchTopKSAE,18,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.4,4,10,10
E,B,"[0, 1, 2, 3, 4, 5]",1,ClassesAs,6,,C1,old_consim,2026-07-14T15:51:55.192259,0.25,5,20,20
E,B,"[0, 1, 2, 3, 4, 5]",7,SemiNMF,18,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.0,0,16,20
E,B,"[0, 1, 2, 3, 4, 5]",5,SVD,18,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.1,2,20,20
E,B,"[0, 1, 2, 3, 4, 5]",3,baseline,,topk,B2,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",0,PCA,18,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.125,2,16,20
E,B,"[0, 1, 2, 3, 4, 5]",1,baseline,6,,AB1,old_consim,2026-07-14T15:51:55.192259,0.2,4,20,20
E,B,"[0, 1, 2, 3, 4, 5]",7,SemiNMF,18,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.35,7,20,20
E,B,"[0, 1, 2, 3, 4, 5]",5,SVD,18,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",0,PCA,18,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.35,7,20,20
E,B,"[0, 1, 2, 3, 4, 5]",1,baseline,6,,B1,old_consim,2026-07-14T15:51:55.192259,0.25,5,20,20
E,B,"[0, 1, 2, 3, 4, 5]",7,SemiNMF,18,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.0,0,19,20
E,B,"[0, 1, 2, 3, 4, 5]",2,ClassesAs,6,,AC2,old_consim,2026-07-14T15:51:55.192259,0.35,7,20,20
E,B,"[0, 1, 2, 3, 4, 5]",7,SemiNMF,18,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.35,7,20,20
E,B,"[0, 1, 2, 3, 4, 5]",2,ClassesAs,6,,C2,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
E,B,"[0, 1, 2, 3, 4, 5]",9,baseline,18,topk,AB1,old_consim,2026-07-14T15:51:55.192259,0.25,5,20,20
E,B,"[0, 1, 2, 3, 4, 5]",5,SVD,18,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.1,2,20,20
E,B,"[0, 1, 2, 3, 4, 5]",2,baseline,6,,AB2,old_consim,2026-07-14T15:51:55.192259,0.2,4,20,20
E,B,"[0, 1, 2, 3, 4, 5]",9,baseline,18,topk,B1,old_consim,2026-07-14T15:51:55.192259,0.25,5,20,20
E,B,"[0, 1, 2, 3, 4, 5]",5,SVD,18,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",2,baseline,6,,B2,old_consim,2026-07-14T15:51:55.192259,0.55,11,20,20
E,B,"[0, 1, 2, 3, 4, 5]",9,baseline,18,topk,AB2,old_consim,2026-07-14T15:51:55.192259,0.3,6,20,20
E,B,"[0, 1, 2, 3, 4, 5]",4,baseline,,topk,AB1,old_consim,2026-07-14T15:51:55.192259,0.05,1,20,20
E,B,"[0, 1, 2, 3, 4, 5]",2,ClassesAs,6,,AC3,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
E,B,"[0, 1, 2, 3, 4, 5]",9,baseline,18,topk,B2,old_consim,2026-07-14T15:51:55.192259,0.3,6,20,20
E,B,"[0, 1, 2, 3, 4, 5]",1,PCA,18,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.1,2,20,20
E,B,"[0, 1, 2, 3, 4, 5]",4,baseline,,topk,B1,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",2,ClassesAs,6,,C3,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",7,SemiNMF,18,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.15,3,20,20
E,B,"[0, 1, 2, 3, 4, 5]",9,BatchTopKSAE,18,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.3,3,10,10
E,B,"[0, 1, 2, 3, 4, 5]",1,PCA,18,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.3,6,20,20
E,B,"[0, 1, 2, 3, 4, 5]",2,ClassesAs,6,,AC1,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
E,B,"[0, 1, 2, 3, 4, 5]",4,NeuronsAs,,topk,AC1,old_consim,2026-07-14T15:51:55.192259,,0,0,20
E,B,"[0, 1, 2, 3, 4, 5]",7,SemiNMF,18,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.4,8,20,20
E,B,"[0, 1, 2, 3, 4, 5]",9,BatchTopKSAE,18,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.4,4,10,10
E,B,"[0, 1, 2, 3, 4, 5]",2,ClassesAs,6,,C1,old_consim,2026-07-14T15:51:55.192259,0.55,11,20,20
E,B,"[0, 1, 2, 3, 4, 5]",4,NeuronsAs,,topk,C1,old_consim,2026-07-14T15:51:55.192259,,1,7,20
E,B,"[0, 1, 2, 3, 4, 5]",9,BatchTopKSAE,18,topk,AC1,old_consim,2026-07-14T15:51:55.192259,,0,0,10
E,B,"[0, 1, 2, 3, 4, 5]",2,baseline,6,,AB1,old_consim,2026-07-14T15:51:55.192259,0.2,4,20,20
E,B,"[0, 1, 2, 3, 4, 5]",9,BatchTopKSAE,18,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.5,5,10,10
E,B,"[0, 1, 2, 3, 4, 5]",4,NeuronsAs,,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.05,1,20,20
E,B,"[0, 1, 2, 3, 4, 5]",2,baseline,6,,B1,old_consim,2026-07-14T15:51:55.192259,0.55,11,20,20
E,B,"[0, 1, 2, 3, 4, 5]",9,BatchTopKSAE,18,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.4,4,10,10
E,B,"[0, 1, 2, 3, 4, 5]",6,SVD,18,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.05,1,20,20
E,B,"[0, 1, 2, 3, 4, 5]",4,NeuronsAs,,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",3,ClassesAs,6,,AC2,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",9,BatchTopKSAE,18,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.4,4,10,10
E,B,"[0, 1, 2, 3, 4, 5]",6,SVD,18,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",1,PCA,18,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.05,1,20,20
E,B,"[0, 1, 2, 3, 4, 5]",3,ClassesAs,6,,C2,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",4,NeuronsAs,,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.1,2,20,20
E,B,"[0, 1, 2, 3, 4, 5]",8,SemiNMF,18,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.35294117647058826,6,17,20
E,B,"[0, 1, 2, 3, 4, 5]",6,SVD,18,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.2,4,20,20
E,B,"[0, 1, 2, 3, 4, 5]",1,PCA,18,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.3,6,20,20
E,B,"[0, 1, 2, 3, 4, 5]",3,baseline,6,,AB2,old_consim,2026-07-14T15:51:55.192259,0.35,7,20,20
E,B,"[0, 1, 2, 3, 4, 5]",8,SemiNMF,18,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.4,8,20,20
E,B,"[0, 1, 2, 3, 4, 5]",4,NeuronsAs,,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",6,SVD,18,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",1,PCA,18,topk,AC1,old_consim,2026-07-14T15:51:55.192259,,0,7,20
E,B,"[0, 1, 2, 3, 4, 5]",3,baseline,6,,B2,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",8,SemiNMF,18,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.35,7,20,20
E,B,"[0, 1, 2, 3, 4, 5]",4,baseline,,topk,AB2,old_consim,2026-07-14T15:51:55.192259,0.2,4,20,20
E,B,"[0, 1, 2, 3, 4, 5]",1,PCA,18,topk,C1,old_consim,2026-07-14T15:51:55.192259,,4,6,20
E,B,"[0, 1, 2, 3, 4, 5]",3,ClassesAs,6,,AC3,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",8,SemiNMF,18,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
E,B,"[0, 1, 2, 3, 4, 5]",4,baseline,,topk,B2,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",3,ClassesAs,6,,C3,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",6,SVD,18,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.15,3,20,20
E,B,"[0, 1, 2, 3, 4, 5]",3,ClassesAs,6,,AC1,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",6,SVD,18,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.65,13,20,20
E,B,"[0, 1, 2, 3, 4, 5]",3,ClassesAs,6,,C1,old_consim,2026-07-14T15:51:55.192259,0.35,7,20,20
E,B,"[0, 1, 2, 3, 4, 5]",3,baseline,6,,AB1,old_consim,2026-07-14T15:51:55.192259,0.05,1,20,20
E,B,"[0, 1, 2, 3, 4, 5]",3,baseline,6,,B1,old_consim,2026-07-14T15:51:55.192259,0.4,8,20,20
E,B,"[0, 1, 2, 3, 4, 5]",8,SemiNMF,18,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.25,5,20,20
E,B,"[0, 1, 2, 3, 4, 5]",0,ICA,18,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.25,5,20,20
E,B,"[0, 1, 2, 3, 4, 5]",2,PCA,18,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.05555555555555555,1,18,20
E,B,"[0, 1, 2, 3, 4, 5]",4,ClassesAs,6,,AC2,old_consim,2026-07-14T15:51:55.192259,0.6,12,20,20
E,B,"[0, 1, 2, 3, 4, 5]",8,SemiNMF,18,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.4,8,20,20
E,B,"[0, 1, 2, 3, 4, 5]",0,ICA,18,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
E,B,"[0, 1, 2, 3, 4, 5]",2,PCA,18,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",5,baseline,,topk,AB1,old_consim,2026-07-14T15:51:55.192259,0.1,2,20,20
E,B,"[0, 1, 2, 3, 4, 5]",4,ClassesAs,6,,C2,old_consim,2026-07-14T15:51:55.192259,0.55,11,20,20
E,B,"[0, 1, 2, 3, 4, 5]",10,baseline,18,topk,AB1,old_consim,2026-07-14T15:51:55.192259,0.1,2,20,20
E,B,"[0, 1, 2, 3, 4, 5]",0,ICA,18,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.0,0,15,20
E,B,"[0, 1, 2, 3, 4, 5]",5,baseline,,topk,B1,old_consim,2026-07-14T15:51:55.192259,0.4,8,20,20
E,B,"[0, 1, 2, 3, 4, 5]",4,baseline,6,,AB2,old_consim,2026-07-14T15:51:55.192259,0.2,4,20,20
E,B,"[0, 1, 2, 3, 4, 5]",10,baseline,18,topk,B1,old_consim,2026-07-14T15:51:55.192259,0.4,8,20,20
E,B,"[0, 1, 2, 3, 4, 5]",0,ICA,18,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.4,8,20,20
E,B,"[0, 1, 2, 3, 4, 5]",7,SVD,18,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.05,1,20,20
E,B,"[0, 1, 2, 3, 4, 5]",4,baseline,6,,B2,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",5,NeuronsAs,,topk,AC1,old_consim,2026-07-14T15:51:55.192259,,0,0,20
E,B,"[0, 1, 2, 3, 4, 5]",10,baseline,18,topk,AB2,old_consim,2026-07-14T15:51:55.192259,0.15,3,20,20
E,B,"[0, 1, 2, 3, 4, 5]",0,ICA,18,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.25,5,20,20
E,B,"[0, 1, 2, 3, 4, 5]",7,SVD,18,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.35,7,20,20
E,B,"[0, 1, 2, 3, 4, 5]",9,SemiNMF,18,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.2,4,20,20
E,B,"[0, 1, 2, 3, 4, 5]",4,ClassesAs,6,,AC3,old_consim,2026-07-14T15:51:55.192259,0.55,11,20,20
E,B,"[0, 1, 2, 3, 4, 5]",10,baseline,18,topk,B2,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",5,NeuronsAs,,topk,C1,old_consim,2026-07-14T15:51:55.192259,,1,2,20
E,B,"[0, 1, 2, 3, 4, 5]",0,ICA,18,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.4,8,20,20
E,B,"[0, 1, 2, 3, 4, 5]",7,SVD,18,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.0,0,20,20
E,B,"[0, 1, 2, 3, 4, 5]",9,SemiNMF,18,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.4,8,20,20
E,B,"[0, 1, 2, 3, 4, 5]",4,ClassesAs,6,,C3,old_consim,2026-07-14T15:51:55.192259,0.55,11,20,20
E,B,"[0, 1, 2, 3, 4, 5]",10,BatchTopKSAE,18,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.2,2,10,10
E,B,"[0, 1, 2, 3, 4, 5]",5,NeuronsAs,,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.2,4,20,20
E,B,"[0, 1, 2, 3, 4, 5]",7,SVD,18,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.35,7,20,20
E,B,"[0, 1, 2, 3, 4, 5]",2,PCA,18,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.05555555555555555,1,18,20
E,B,"[0, 1, 2, 3, 4, 5]",9,SemiNMF,18,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.3333333333333333,6,18,20
E,B,"[0, 1, 2, 3, 4, 5]",4,ClassesAs,6,,AC1,old_consim,2026-07-14T15:51:55.192259,0.55,11,20,20
E,B,"[0, 1, 2, 3, 4, 5]",10,BatchTopKSAE,18,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.4,4,10,10
E,B,"[0, 1, 2, 3, 4, 5]",5,NeuronsAs,,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.55,11,20,20
E,B,"[0, 1, 2, 3, 4, 5]",2,PCA,18,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.55,11,20,20
E,B,"[0, 1, 2, 3, 4, 5]",9,SemiNMF,18,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.35,7,20,20
E,B,"[0, 1, 2, 3, 4, 5]",4,ClassesAs,6,,C1,old_consim,2026-07-14T15:51:55.192259,0.55,11,20,20
E,B,"[0, 1, 2, 3, 4, 5]",10,BatchTopKSAE,18,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.2,2,10,10
E,B,"[0, 1, 2, 3, 4, 5]",1,ICA,18,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.3684210526315789,7,19,20
E,B,"[0, 1, 2, 3, 4, 5]",2,PCA,18,topk,AC1,old_consim,2026-07-14T15:51:55.192259,,2,8,20
E,B,"[0, 1, 2, 3, 4, 5]",5,NeuronsAs,,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.2,4,20,20
E,B,"[0, 1, 2, 3, 4, 5]",4,baseline,6,,AB1,old_consim,2026-07-14T15:51:55.192259,0.05,1,20,20
E,B,"[0, 1, 2, 3, 4, 5]",10,BatchTopKSAE,18,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.5,5,10,10
E,B,"[0, 1, 2, 3, 4, 5]",7,SVD,18,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.1,2,20,20
E,B,"[0, 1, 2, 3, 4, 5]",1,ICA,18,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.3,6,20,20
E,B,"[0, 1, 2, 3, 4, 5]",2,PCA,18,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.6,12,20,20
E,B,"[0, 1, 2, 3, 4, 5]",5,NeuronsAs,,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",4,baseline,6,,B1,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",10,BatchTopKSAE,18,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.3,3,10,10
E,B,"[0, 1, 2, 3, 4, 5]",7,SVD,18,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.35,7,20,20
E,B,"[0, 1, 2, 3, 4, 5]",1,ICA,18,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.11764705882352941,2,17,20
E,B,"[0, 1, 2, 3, 4, 5]",5,baseline,,topk,AB2,old_consim,2026-07-14T15:51:55.192259,0.15,3,20,20
E,B,"[0, 1, 2, 3, 4, 5]",5,ClassesAs,6,,AC2,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",10,BatchTopKSAE,18,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.6,6,10,10
E,B,"[0, 1, 2, 3, 4, 5]",1,ICA,18,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.4,8,20,20
E,B,"[0, 1, 2, 3, 4, 5]",5,baseline,,topk,B2,old_consim,2026-07-14T15:51:55.192259,0.4,8,20,20
E,B,"[0, 1, 2, 3, 4, 5]",5,ClassesAs,6,,C2,old_consim,2026-07-14T15:51:55.192259,0.4,8,20,20
E,B,"[0, 1, 2, 3, 4, 5]",1,ICA,18,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.29411764705882354,5,17,20
E,B,"[0, 1, 2, 3, 4, 5]",9,SemiNMF,18,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
E,B,"[0, 1, 2, 3, 4, 5]",3,PCA,18,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.15789473684210525,3,19,20
E,B,"[0, 1, 2, 3, 4, 5]",5,baseline,6,,AB2,old_consim,2026-07-14T15:51:55.192259,0.15,3,20,20
E,B,"[0, 1, 2, 3, 4, 5]",1,ICA,18,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.3,6,20,20
E,B,"[0, 1, 2, 3, 4, 5]",9,SemiNMF,18,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.35,7,20,20
E,B,"[0, 1, 2, 3, 4, 5]",3,PCA,18,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.55,11,20,20
E,B,"[0, 1, 2, 3, 4, 5]",5,baseline,6,,B2,old_consim,2026-07-14T15:51:55.192259,0.4,8,20,20
E,B,"[0, 1, 2, 3, 4, 5]",11,baseline,18,topk,AB1,old_consim,2026-07-14T15:51:55.192259,0.1,2,20,20
E,B,"[0, 1, 2, 3, 4, 5]",5,ClassesAs,6,,AC3,old_consim,2026-07-14T15:51:55.192259,0.55,11,20,20
E,B,"[0, 1, 2, 3, 4, 5]",11,baseline,18,topk,B1,old_consim,2026-07-14T15:51:55.192259,0.2,4,20,20
E,B,"[0, 1, 2, 3, 4, 5]",5,ClassesAs,6,,C3,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
E,B,"[0, 1, 2, 3, 4, 5]",11,baseline,18,topk,AB2,old_consim,2026-07-14T15:51:55.192259,0.25,5,20,20
E,B,"[0, 1, 2, 3, 4, 5]",6,baseline,,topk,AB1,old_consim,2026-07-14T15:51:55.192259,0.0,0,20,20
E,B,"[0, 1, 2, 3, 4, 5]",8,SVD,18,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.0,0,20,20
E,B,"[0, 1, 2, 3, 4, 5]",5,ClassesAs,6,,AC1,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",11,baseline,18,topk,B2,old_consim,2026-07-14T15:51:55.192259,0.25,5,20,20
E,B,"[0, 1, 2, 3, 4, 5]",6,baseline,,topk,B1,old_consim,2026-07-14T15:51:55.192259,0.4,8,20,20
E,B,"[0, 1, 2, 3, 4, 5]",8,SVD,18,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",5,ClassesAs,6,,C1,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
E,B,"[0, 1, 2, 3, 4, 5]",2,ICA,18,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.3333333333333333,5,15,20
E,B,"[0, 1, 2, 3, 4, 5]",3,PCA,18,topk,AC3,old_consim,2026-07-14T15:51:55.192259,0.15,3,20,20
E,B,"[0, 1, 2, 3, 4, 5]",11,BatchTopKSAE,18,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.4,4,10,10
E,B,"[0, 1, 2, 3, 4, 5]",8,SVD,18,topk,AC2,old_consim,2026-07-14T15:51:55.192259,0.1,2,20,20
E,B,"[0, 1, 2, 3, 4, 5]",5,baseline,6,,AB1,old_consim,2026-07-14T15:51:55.192259,0.1,2,20,20
E,B,"[0, 1, 2, 3, 4, 5]",2,ICA,18,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",3,PCA,18,topk,C3,old_consim,2026-07-14T15:51:55.192259,0.55,11,20,20
E,B,"[0, 1, 2, 3, 4, 5]",11,BatchTopKSAE,18,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.2,2,10,10
E,B,"[0, 1, 2, 3, 4, 5]",8,SVD,18,topk,C2,old_consim,2026-07-14T15:51:55.192259,0.45,9,20,20
E,B,"[0, 1, 2, 3, 4, 5]",5,baseline,6,,B1,old_consim,2026-07-14T15:51:55.192259,0.4,8,20,20
E,B,"[0, 1, 2, 3, 4, 5]",2,ICA,18,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.058823529411764705,1,17,20
E,B,"[0, 1, 2, 3, 4, 5]",3,PCA,18,topk,AC1,old_consim,2026-07-14T15:51:55.192259,,2,6,20
E,B,"[0, 1, 2, 3, 4, 5]",11,BatchTopKSAE,18,topk,AC1,old_consim,2026-07-14T15:51:55.192259,0.25,2,8,10
E,B,"[0, 1, 2, 3, 4, 5]",6,ClassesAs,6,,AC2,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
E,B,"[0, 1, 2, 3, 4, 5]",2,ICA,18,topk,C1,old_consim,2026-07-14T15:51:55.192259,0.5,10,20,20
